104
3
Ben Yonas 83.8 76.8 97.7 84.7
Ben Squid 98.9 28.5 95.9 59.2
Ben hello 87.8 64.7 85.8 92.0
Ben Mitch 76.3 88.7 96.7 15.1
Ben Dan 85.9 79.6 80.2 38.9
Ben Binzly 31.8 9.6 23.3 83.7
Ben Malek 19.9 77.9 84.3 36.3
Ben Charles 92.7 31.5 38.9 71.6
Ben Amel 79.3 91.0 99.1 66.8
Ben Armstrong 41.3 78.3 78.7 39.1
Ben Chakarayara 57.8 55.8 96.5 33.0
Ben Weaspoppy 90.3 56.6 71.8 38.8
Ben Norman 14.8 84.0 88.3 98.7
Ben HelloWorld 63.8 85.3 90.9 60.3
Ben Stefan 91.1 49.0 82.4 80.2
Ben Boi 81.7 5.8 20.3 86.2
Ben ChrisJohn 39.7 13.8 31.1 57.2
10
Ben Weaspoppy 65.5 23.5 53.7 58.1
Ben Malek 66.1 24.9 59.6 81.0
Ben Amel 84.5 61.2 86.3 23.8
Ben Mitch 29.1 96.9 99.6 79.4
Ben Norman 99.5 17.8 67.6 74.8
Ben hello 26.7 79.8 89.5 43.3
Ben Stefan 54.3 42.4 84.1 21.2
Ben Dan 82.1 11.8 39.8 13.3
Ben Binzly 45.6 73.0 96.6 14.9
Ben HelloWorld 28.6 4.8 69.9 59.9
